gender,age,person,became_member_on,income,treatment,outcome,discount_attributed_spend,tenure_days,total_transactions,avg_spend,purchase_frequency,is_missing_demographics,predicted_cate,cate_ci_lower,cate_ci_upper,tenure_bucket,income_bucket,cate_decile
F,88,04dc393b52714269877cf4ceda3f78f8,2016-05-06,33000.0,0,43.93,0.0,811,8.0,5.49125,0.296,False,-0.5440751587230581,-1.558037225544974,0.46988690809885736,2yr+,<50k,1
F,26,3e58e7fc4eb14005ae29e766f859f038,2018-05-13,54000.0,1,31.13,0.0,74,6.0,5.1883333333333335,2.432,False,-0.35364650086909855,-0.8160554573526118,0.10876245561441328,<6mo,50-70k,2
M,55,121a62fa7f5349ad90d97dad47e7194d,2016-11-05,45000.0,1,182.52,39.46000000000001,628,15.0,12.168,0.717,False,-0.3964926527497201,-3.816685438900296,3.0237001334008555,1-2yr,<50k,2
F,50,7a984e5d61aa4a68a0466fc52dc7dfd5,2016-03-09,72000.0,1,90.67,90.67,869,5.0,18.134,0.173,False,0.2771328240167548,-0.5587667199567078,1.113032367990217,2yr+,70-90k,6
F,47,2e24567caebc4fecb582efc09a26403c,2015-01-31,67000.0,1,69.51,24.13,1272,16.0,4.344375,0.377,False,0.28870847678255895,-0.9788223519275125,1.55623930549263,2yr+,50-70k,7
M,60,b29fe4d821824aa5b7eb865fe2c33a03,2014-09-27,32000.0,1,57.690000000000005,7.17,1398,23.0,2.508260869565217,0.494,False,0.05631097852554379,-5.10970820553017,5.222330162581256,2yr+,<50k,4
M,39,334a43e0c6614e79958061ff36a566ad,2017-09-11,39000.0,1,12.67,0.0,318,5.0,2.534,0.472,False,-0.0055415896379300555,-0.16277861779127328,0.15169543851541298,6-12mo,<50k,3
M,51,f544ef208f034530bf4f07c01af7256f,2017-11-04,75000.0,0,98.72,0.0,264,5.0,19.744,0.568,False,0.2798461343009342,-0.4813967265876713,1.0410889951895395,6-12mo,70-90k,6
M,39,7ecd0a2b41794a5ba7cc1b7c6d916df3,2015-05-27,62000.0,1,57.14,19.7,1156,16.0,3.57125,0.415,False,0.19175841363323382,-0.5872618824421465,0.9707787097086138,2yr+,50-70k,6
F,73,4a19f19fda344e3bbbf3eb27201a46bc,2016-05-19,52000.0,1,80.84,9.24,798,6.0,13.473333333333334,0.226,False,-0.1801914887838777,-1.0751805927630336,0.7147976151952777,2yr+,50-70k,2
F,44,966ae5cd20fc48b8b41cbd981263aff6,2016-03-20,75000.0,0,279.65000000000003,0.0,858,14.0,19.975,0.49,False,-0.9747231204334206,-5.183115391303663,3.233669150436821,2yr+,70-90k,0
M,63,780896df71d247de8ab23edd1201d34d,2016-11-29,56000.0,0,149.42,0.0,604,11.0,13.583636363636362,0.546,False,0.10456864287190976,-1.2779482602137553,1.4870855459575734,1-2yr,50-70k,5
F,52,b3e2dd2a722d43cfaf1ea7184ef8d338,2017-05-28,54000.0,0,152.07,0.0,424,12.0,12.6725,0.849,False,-0.8614142245111216,-2.1345867121942703,0.41175826317202735,1-2yr,50-70k,0
F,68,7ccc24617d014c90b96dda1ccb6aa90c,2018-01-26,55000.0,0,56.65,0.0,181,4.0,14.1625,0.663,False,1.3027764619738595,0.1754260379152488,2.43012688603247,6-12mo,50-70k,9
M,26,c98c6fb3dcfa4c92b8e329a216e83e62,2017-07-24,44000.0,1,54.3,16.96,367,17.0,3.1941176470588237,1.39,False,0.01679396539843927,-0.48988203907607564,0.523469969872954,1-2yr,<50k,4
F,55,f37888006bcc410ab9e416bde696b4cd,2018-02-09,82000.0,1,123.25,28.1,167,6.0,20.541666666666668,1.078,False,0.22136427019541677,-0.44109449471120626,0.8838230351020395,<6mo,70-90k,6
F,56,bbdf0d745a8a42c285ec3a9dc99ddbb9,2017-12-07,110000.0,1,55.47,31.21,231,2.0,27.735,0.26,False,0.3882564228825734,-0.7471352352936349,1.5236480810587818,6-12mo,90k+,7
F,57,7bc193b923044908a09dcb938151de01,2015-10-05,79000.0,1,195.06,0.0,1025,8.0,24.3825,0.234,False,0.6188899244671775,-3.47154053040746,4.709320379341814,2yr+,70-90k,8
F,33,f99c2a5198dd418e903637fcab51477f,2018-01-04,40000.0,1,78.36,27.36,203,9.0,8.706666666666667,1.33,False,-0.6397903065766131,-1.6771927045418749,0.3976120913886486,6-12mo,<50k,1
F,55,1ee329eb41e148db8d9fb4cc3091028f,2017-11-19,79000.0,1,261.11,159.34,249,13.0,20.085384615384616,1.566,False,-1.90803216416131,-5.062312673772488,1.2462483454498663,6-12mo,70-90k,0
M,53,7f370edef8ae471bb1e3067f84f5a9d0,2014-12-01,100000.0,1,166.93,111.5,1333,5.0,33.386,0.113,False,-9.145669605269422,-61.943817024419545,43.652477813880694,2yr+,90k+,0
F,67,e33da2c24861499a8dfd0b9a205e628f,2016-04-08,111000.0,1,156.2,68.49,839,7.0,22.314285714285717,0.25,False,0.2927588153875056,-0.5637082659014636,1.1492258966764746,2yr+,90k+,7
M,65,3dacb18c17fe43a7893f2f241231e647,2017-07-21,33000.0,1,61.67,42.54,370,21.0,2.9366666666666665,1.703,False,-1.0395749838510415,-4.571403093904433,2.492253126202354,1-2yr,<50k,0
F,21,35d9cbc99e7c419c9bd8d2d067203ed4,2017-10-30,49000.0,1,135.66,121.84,269,10.0,13.566,1.115,False,-0.6539500839212443,-1.933126953493343,0.6252267856508547,6-12mo,<50k,1
M,85,ce3c8168b9464fd29c61275393390740,2014-08-08,53000.0,1,18.92,0.0,1448,5.0,3.784,0.104,False,-0.08735835203662835,-0.292323108177111,0.11760640410385435,2yr+,50-70k,3
M,26,573b3ad921ad4f3e9a717210f461ea29,2017-08-15,38000.0,1,73.43,51.74,345,21.0,3.496666666666667,1.826,False,-1.3465997858811538,-5.481893355188723,2.788693783426414,6-12mo,<50k,0
M,84,46589de520eb4087a4715abf072ed490,2017-11-25,37000.0,1,83.76,0.0,243,10.0,8.376000000000001,1.235,False,-0.24653309553929031,-1.51082087124039,1.0177546801618091,6-12mo,<50k,2
M,61,2f2289042c584e1abdcd4828ce5d5354,2017-08-02,117000.0,0,156.39,0.0,358,6.0,26.065,0.503,False,-0.15162474717606106,-1.0330556312361872,0.7298061368840649,6-12mo,90k+,3
M,69,9aad7d4556ac493a8d09b0bf3d7c88f2,2017-02-06,71000.0,1,214.34,0.0,535,11.0,19.485454545454544,0.617,False,-0.38578769195935325,-1.7369257371014424,0.965350353182735,1-2yr,70-90k,2
F,77,32a0f871e17c4cfdb238a3da76ec0cb8,2016-01-01,46000.0,1,240.24,144.81,937,19.0,12.64421052631579,0.608,False,5.31541812852485,-7.5817509576388655,18.21258721468857,2yr+,<50k,9
F,65,4ef77229d26e47bf81aa052ecf0921ca,2018-04-29,81000.0,1,113.51,51.36,88,5.0,22.702,1.705,False,0.10354790118893206,-0.7294345377655151,0.9365303401433791,<6mo,70-90k,5
F,58,cffaf5d3a58a4dacbf3e43d2ea85cef4,2018-06-21,71000.0,1,75.68,18.98,35,4.0,18.92,3.429,False,1.3343974931664675,0.31850969427716014,2.3502852920557755,<6mo,70-90k,9
F,33,26275bfb01394582b7b5e49f9d0b7d27,2017-07-28,40000.0,1,363.2,50.38,363,13.0,27.93846153846154,1.074,False,10.213912212073838,-7.375327938329976,27.803152362477647,6-12mo,<50k,9
F,32,23ce738b421d4731a8f8c09dea537aea,2018-04-04,54000.0,1,28.29,11.96,113,8.0,3.53625,2.124,False,-0.5872126233392133,-1.404219595723325,0.2297943490448977,<6mo,50-70k,1
F,75,0e1ba2f7bef34c4788328679e52fd56c,2017-06-13,60000.0,0,61.06,0.0,408,4.0,15.265,0.294,False,1.3131430963625406,0.39682266469135996,2.22946352803372,1-2yr,50-70k,9
M,81,08a5adf50a9b40a9b5bb24019d0a55fc,2018-06-21,74000.0,1,766.55,95.94,35,7.0,109.50714285714284,6.0,False,18.218588411598862,-26.461416166442365,62.89859298964009,<6mo,70-90k,9
F,60,f316fd04821d4f7aa83cf5f8702b5bc8,2017-11-24,83000.0,1,36.57,36.57,244,2.0,18.285,0.246,False,0.35090182212741866,-0.5357048831311496,1.2375085273859865,6-12mo,70-90k,7
F,64,b69ea2e7833643b3a44257b154b3ce54,2017-10-31,71000.0,1,63.51,33.78,268,3.0,21.17,0.336,False,0.44778992016701935,-0.5963805256696382,1.4919603660036764,6-12mo,70-90k,7
M,37,905c7b26eac2451b9b1f0ebc7be8b9fd,2016-02-08,51000.0,1,577.72,90.7,899,14.0,41.26571428571429,0.467,False,24.44171840842813,-17.595376547496947,66.4788133643532,2yr+,50-70k,9
O,52,08ff7a65c7824da19966319a5cd99bc2,2015-12-01,84000.0,1,211.75,164.07999999999998,968,10.0,21.175,0.31,False,-0.5451870192959524,-2.304172727127508,1.2137986885356027,2yr+,70-90k,1
M,42,e720be9d0af24df79b101ea36f347aa6,2018-02-16,74000.0,0,94.7,0.0,160,5.0,18.94,0.938,False,0.2783828653180713,-0.473707939820496,1.0304736704566386,<6mo,70-90k,6
F,20,3497bd1dd534441bb31d5f8949fde980,2017-07-31,48000.0,1,19.63,1.35,360,8.0,2.45375,0.667,False,-0.5887418029816017,-1.4386441229645857,0.2611605170013829,6-12mo,<50k,1
M,27,7b3739a66500477c8cc59e0e708f185c,2017-11-17,66000.0,0,7.66,0.0,251,4.0,1.915,0.478,False,0.059575205357668595,-0.10246445490579573,0.22161486562113286,6-12mo,50-70k,4
O,71,98013dc9ce0345959cfbba2f87d5b02b,2018-04-18,86000.0,1,59.78,15.75,99,3.0,19.926666666666662,0.909,False,0.24491223930916634,-0.5072538208586251,0.9970782994769579,<6mo,70-90k,6
M,37,58b8ef5107474c15ac723f0746037631,2018-02-19,69000.0,0,20.05,0.0,157,4.0,5.012499999999999,0.764,False,0.03922699225296999,-0.6836849699829787,0.7621389544889186,<6mo,50-70k,4
F,74,3b11836dae49422d8ee4110d8e2fbde4,2017-08-18,50000.0,1,7.2,0.0,342,4.0,1.8,0.351,False,0.043890722786626195,-0.05709652182846017,0.14487796740171255,6-12mo,<50k,4
F,65,710fc3e852a0475f8aba61dd69ef08e3,2017-09-02,89000.0,1,161.53,73.28999999999999,327,6.0,26.921666666666667,0.55,False,-0.6099320170613813,-3.5239128306145364,2.304048796491772,6-12mo,70-90k,1
F,48,b3a7a0a62e3445f69bf1f26a3447d6e0,2018-02-03,96000.0,1,21.2,0.0,173,1.0,21.2,0.173,False,0.40137109627631545,-0.3492231685293112,1.151965361081942,<6mo,90k+,7
M,43,8e1ba6f52cee49b8aec20c1134e2b906,2016-11-14,45000.0,0,73.77,0.0,619,5.0,14.754,0.242,False,-0.1870209593172082,-1.2270171687772247,0.8529752501428087,1-2yr,<50k,2
F,55,82d01ab3310b4244a3651583ac185ec3,2017-12-13,77000.0,1,38.900000000000006,38.900000000000006,225,2.0,19.450000000000003,0.267,False,0.5248510169536607,-0.43959337786125485,1.4892954117685757,6-12mo,70-90k,7
M,67,3762aacc8c144385a1d58a9fe2317af2,2017-09-19,62000.0,0,131.28,0.0,310,7.0,18.754285714285714,0.677,False,1.714888662581056,0.6327854271919175,2.7969918979701998,6-12mo,50-70k,9
F,56,1c82551d7efb49e78be619e175979085,2016-07-03,57000.0,1,80.3,0.0,753,5.0,16.06,0.199,False,-0.20203244890876504,-1.2349029617218898,0.8308380639043591,2yr+,50-70k,2
M,39,1b7a81560a7c489fb80865bcc4e10ddd,2013-10-15,36000.0,0,30.68,0.0,1745,9.0,3.408888888888889,0.155,False,-0.65456438004042,-1.4318899071558395,0.12276114707499941,2yr+,<50k,1
M,78,798d915dfb6a4477adf06802ba29477e,2013-12-29,57000.0,1,151.31,109.66,1670,9.0,16.81222222222222,0.162,False,-0.7737118903652913,-1.4431238848433998,-0.1042998958871828,2yr+,50-70k,1
M,44,647ef228030343db8598e2198e5a451f,2018-02-22,51000.0,1,1.91,0.0,154,1.0,1.91,0.195,False,0.07761254816694363,-0.25959371042084767,0.41481880675473515,<6mo,50-70k,4
M,69,8b9d3f738e7e499b9e820de07c16bc62,2018-05-15,57000.0,1,19.62,0.0,72,5.0,3.924,2.083,False,-0.047221156214756935,-0.2615997903441783,0.16715747791466434,<6mo,50-70k,3
M,31,2c44d54d50914317a8d09bd305b04e72,2015-09-04,40000.0,1,40.62,0.0,1056,12.0,3.385,0.341,False,0.10556448017822824,-0.5275118399073333,0.7386408002637898,2yr+,<50k,5
F,50,174f1571d41543d4b11cc523342352a2,2017-08-25,73000.0,1,47.99,8.32,335,4.0,11.9975,0.358,False,1.4169213232466422,0.1500895755514875,2.683753070941797,6-12mo,70-90k,9
M,64,e4c38c75c12f4bec9fb35546b14c5fd5,2017-07-03,98000.0,1,107.61,28.79,388,4.0,26.9025,0.309,False,0.27672572317868405,-0.44747169666209624,1.000923143019464,1-2yr,90k+,6
M,54,a2d1073735424cc68c95b2024d054c61,2018-02-04,53000.0,1,29.29,21.67,172,8.0,3.66125,1.395,False,-0.579427871274792,-1.3944430052091352,0.23558726265955143,<6mo,50-70k,1
M,44,6b1a859eaad74f6d9f566b467c258e99,2014-09-15,60000.0,0,188.62,0.0,1410,10.0,18.862,0.213,False,-0.6863952292840063,-2.1351423265149245,0.7623518679469131,2yr+,50-70k,1
F,54,76db3f94e9d54bedb413f0937b57b8a7,2017-07-04,74000.0,1,193.0,35.79,387,11.0,17.545454545454547,0.853,False,0.4208436121954892,-1.4064362400931079,2.2481234644840833,1-2yr,70-90k,7
M,65,65d0bcbe731d4be093adfb2cf13711e3,2018-07-22,32000.0,1,79.5,10.39,4,10.0,7.95,10.0,False,-0.2373533741511768,-1.568327428567981,1.0936206802656274,<6mo,<50k,2
F,56,2231e76532d04361a0474b84822f9860,2016-10-01,83000.0,0,224.45,0.0,663,11.0,20.404545454545453,0.498,False,-0.1841538224766223,-2.522752291815664,2.1544446468624194,1-2yr,70-90k,2
M,81,373f17b5f22c4934b0d512126389f800,2017-12-14,81000.0,1,111.04,66.28,224,5.0,22.208,0.67,False,0.21423381941491887,-0.2431814500248498,0.6716490888546877,6-12mo,70-90k,6
M,75,998ea4ad4888418ea48370ff40ac713b,2017-04-15,87000.0,1,227.99,0.0,467,9.0,25.332222222222224,0.578,False,0.8673535550296927,-4.4345555116553665,6.169262621714752,1-2yr,70-90k,8
M,46,bca3d652a04a43fb9b5b21b6b713f122,2017-08-25,56000.0,1,64.53,0.0,335,5.0,12.906,0.448,False,-0.16767953839573535,-1.2023287500392983,0.8669696732478275,6-12mo,50-70k,2
M,62,e8f410d5c3674f5ebaba29fa359ca09e,2016-05-25,63000.0,1,121.18,62.97,792,6.0,20.19666666666667,0.227,False,0.3307786691409387,-0.773428058020124,1.4349853963020012,2yr+,50-70k,7
M,27,0b6c775f84a8435a9083900e1cb43ec9,2017-11-09,35000.0,1,55.89,8.77,259,20.0,2.7945,2.317,False,-0.1650574066735958,-2.4235380544854817,2.0934232411382894,6-12mo,<50k,2
F,67,e6ac047d133f4cc7b159d757bf3e0a0d,2017-11-27,42000.0,1,0.41,0.0,241,1.0,0.41,0.124,False,0.05704566512108937,-0.15798127072294832,0.272072600965127,6-12mo,<50k,4
M,34,e34c323ae65a4032b2a9e901784325cf,2017-11-28,51000.0,1,5.21,0.0,240,2.0,2.605,0.25,False,0.07515422567606603,-0.2800707222674602,0.430379173619592,6-12mo,50-70k,4
M,68,e211ccfbd319454490cbfbeeb6f3da5e,2018-04-28,55000.0,1,9.26,5.32,89,3.0,3.0866666666666664,1.011,False,0.0850770595140328,-0.2642196886808087,0.43437380770887424,<6mo,50-70k,5
M,47,c964ceaded154e1abbd710096f4d4f51,2014-12-20,44000.0,1,27.17,0.0,1314,11.0,2.47,0.251,False,0.03417120586396023,-0.8657489972978575,0.9340914090257777,2yr+,<50k,4
M,67,e57d16caa8ab40c4ae2d97223b6a6d31,2016-11-26,93000.0,1,130.01999999999998,53.21,607,5.0,26.004,0.247,False,-0.19233465646607606,-2.4188505965510148,2.0341812836188624,1-2yr,90k+,2
M,19,2a50927670714f1f9307e29bd5f50c37,2017-08-30,70000.0,1,280.55,103.06,330,16.0,17.534375,1.455,False,-0.018760986249297423,-6.501141936958499,6.463619964459903,6-12mo,50-70k,3
M,57,1e41c43e184e46759f01317e69f5cfcd,2018-03-05,46000.0,1,30.07,0.0,143,6.0,5.011666666666667,1.259,False,-0.3695633256078756,-0.7628854380196033,0.023758786803853682,<6mo,<50k,2
M,52,dbc1309c2e2b42ffaa754f87a2b405fd,2015-08-05,94000.0,1,172.01,59.73,1086,6.0,28.668333333333333,0.166,False,1.641123400901024,-3.623937169715453,6.906183971517499,2yr+,90k+,9
M,58,cf60b23acd13409db0371a1fbb3770f5,2018-03-01,48000.0,1,17.89,0.0,147,6.0,2.981666666666667,1.224,False,0.03805254379756623,-0.47571989790034425,0.5518249854954766,<6mo,<50k,4
F,30,d12dde8c2f964aa9ad8d53cb8e0cb957,2018-02-05,54000.0,1,28.09,0.0,171,5.0,5.618,0.877,False,0.04790524070960957,-0.3379032261897977,0.43371370760901684,<6mo,50-70k,4
M,57,b45a587bef8247f8ad9021d66ea72258,2015-09-01,120000.0,1,193.35,0.0,1059,7.0,27.62142857142857,0.198,False,0.3731538786062052,-0.5873195448449472,1.3336273020573564,2yr+,90k+,7
F,58,8fad4dd94f244217b604184516cab193,2018-03-25,89000.0,1,110.58,0.0,123,4.0,27.645,0.976,False,-1.5884691504254125,-8.319170555869038,5.142232255018212,<6mo,70-90k,0
M,52,391d8ec364374b38b3b2573d9e6b7d07,2016-08-20,89000.0,1,57.66,0.0,705,2.0,28.83,0.085,False,1.7149989998282815,-10.401990605184185,13.831988604840745,1-2yr,70-90k,9
M,68,834f4242952a468f94501936eb33ce69,2015-12-17,57000.0,0,128.24,0.0,952,9.0,14.24888888888889,0.284,False,-0.8306211838709865,-1.5470125047963474,-0.11422986294562565,2yr+,50-70k,1
F,64,0cfc87a1aec942fd9c6055add7179075,2017-06-13,71000.0,1,273.44,101.28,408,15.0,18.229333333333333,1.103,False,-0.0062971129553552885,-4.345604515176574,4.333010289265859,1-2yr,70-90k,3
M,44,201db3555de347b5b0f247054ca19dce,2018-04-15,40000.0,1,2.4000000000000004,0.0,102,2.0,1.2000000000000002,0.588,False,0.058363048499653486,-0.2671006323333238,0.38382672933263096,<6mo,<50k,4
F,58,8db30a2bb6834567885d0ba2c442774e,2016-09-06,81000.0,1,258.98,203.22,688,12.0,21.581666666666667,0.523,False,-1.4859379761320448,-5.151308656924636,2.1794327046605457,1-2yr,70-90k,0
M,21,3da3248fc0c2453fbc0246e3df717cf2,2016-11-23,62000.0,1,46.52,21.61,610,13.0,3.578461538461539,0.639,False,0.43280043031477194,-0.2111137048331576,1.0767145654627015,1-2yr,50-70k,7
M,81,6243a283a715407f8115809b5673390d,2018-06-23,38000.0,1,13.84,0.0,33,6.0,2.306666666666666,5.455,False,0.08048390391878701,-0.4220054351801831,0.582973243017757,<6mo,<50k,4
M,50,542ecf31aa394b3f80113058986bfcff,2018-07-11,39000.0,0,99.0,0.0,15,10.0,9.9,10.0,False,-0.6756951154948012,-1.8552652220946326,0.5038749911050298,<6mo,<50k,1
M,20,231f39abf1c14080916f5f81856f7d05,2015-12-03,45000.0,1,101.76,20.71,966,12.0,8.48,0.373,False,0.39037101764814897,-1.3838725799822482,2.1646146152785457,2yr+,<50k,7
F,61,dffe25b1294f4166a72f73f57926214e,2017-10-31,77000.0,1,65.71000000000001,48.82,268,3.0,21.903333333333336,0.336,False,0.23300774301606797,-0.14986598741580454,0.6158814734479404,6-12mo,70-90k,6
F,75,a54c8245347843a199adc699e9a2048c,2018-01-09,42000.0,1,17.06,8.94,198,5.0,3.412,0.758,False,-0.05478532543354423,-0.25827667859766656,0.1487060277305781,6-12mo,<50k,3
F,72,5610caca3fbf496b8a36e1bd51baeb19,2018-05-14,62000.0,1,86.0,0.0,73,7.0,12.285714285714286,2.877,False,1.69045908110436,0.4712363859469051,2.9096817762618166,<6mo,50-70k,9
M,33,908ed9c56d3c43aa9a644a56595f70d0,2017-05-20,38000.0,1,91.25,0.0,432,8.0,11.40625,0.556,False,0.016261150077865105,-0.8440759482264633,0.8765982483821935,1-2yr,<50k,4
F,51,7d3a9f861ef44f6eae2f6d005fae524e,2017-04-05,71000.0,1,43.35,0.0,477,10.0,4.335,0.629,False,-0.2518278219265135,-1.2958380385527604,0.7921823946997325,1-2yr,70-90k,2
M,51,f1811a1e63db41bc8831b3f492a47585,2017-11-20,52000.0,1,104.74,7.64,248,5.0,20.948,0.605,False,0.4683166683133838,-0.7628326572928236,1.699465993919591,6-12mo,50-70k,7
M,88,d3bacbe8d4c7444488f5ddd940e9b9f4,2017-11-25,52000.0,1,4.62,4.62,243,2.0,2.31,0.247,False,0.05352162403530637,-0.3628828820504741,0.4699261301210866,6-12mo,50-70k,4
M,54,ee8a46f009e346f6ab32ffbc53cbfe8a,2016-01-23,56000.0,1,85.9,45.05,915,7.0,12.271428571428572,0.23,False,1.7287711971885207,0.5469300054712363,2.910612388905805,2yr+,50-70k,9
F,22,9c28b2b1733b498badfe66e26101fa50,2017-11-15,45000.0,1,443.58,9.67,253,4.0,110.895,0.474,False,15.372785339910024,-28.116098843550986,58.86166952337103,6-12mo,<50k,9
M,67,554ce26d4b544cdaa6246b63ed42aa3a,2017-08-17,51000.0,1,0.0,0.0,343,0.0,0.0,0.0,False,0.06963850953302886,-0.1910874024319938,0.33036442149805145,6-12mo,50-70k,4
M,59,3b4bf29b2b50465193dfcaf395c5b451,2017-11-28,42000.0,1,7.36,5.82,240,4.0,1.84,0.5,False,0.06842428457499038,-0.05865638463303334,0.19550495378301397,6-12mo,<50k,4
F,35,61cdbc24ad5f47b8b165e6b4295c2658,2018-01-17,51000.0,1,107.83,0.0,190,9.0,11.981111111111112,1.421,False,-0.942551548772803,-1.7270190292590284,-0.15808406828657795,6-12mo,50-70k,0
M,53,db233b413d454296ba4fe2a441c954e9,2014-02-09,35000.0,1,8.93,8.13,1628,4.0,2.2325,0.074,False,0.052896967572774053,-0.08111662632361119,0.1869105614691593,2yr+,<50k,4
F,67,65bb0e2b7efa45c8b1d80fcdf2a862aa,2017-10-07,57000.0,1,40.0,23.28,292,3.0,13.333333333333334,0.308,False,0.8220877368973266,0.08734571354231635,1.556829760252338,6-12mo,50-70k,8
M,57,af9d0b6974694cb7981e0cb544cb10b4,2015-08-08,63000.0,1,137.83,62.93,1083,9.0,15.314444444444446,0.249,False,-0.7922682137559336,-1.3498699290346639,-0.23466649847720344,2yr+,50-70k,1
M,43,480000c67d2747669ef9a0c1adec344e,2016-08-23,75000.0,1,96.11,15.49,702,6.0,16.018333333333334,0.256,False,-0.20520477289662514,-1.1540170834748649,0.7436075376816152,1-2yr,70-90k,2
F,34,0cc0066758e647e3adb2e9d06eb7de59,2016-01-20,75000.0,1,272.91,0.0,918,14.0,19.493571428571425,0.458,False,-1.0361051221279105,-4.599230659673529,2.5270204154177067,2yr+,70-90k,0
M,61,46b8e16a60024d658f1df0d48883d8cb,2017-07-27,56000.0,1,21.86,19.93,364,7.0,3.1228571428571428,0.577,False,0.19817590193762175,-0.23810729943927167,0.634459103314515,6-12mo,50-70k,6
F,59,a2b21f7bc43844e7928f1ec87e91bc84,2016-01-12,116000.0,1,192.35,0.0,926,7.0,27.478571428571428,0.227,False,0.3881522440699891,-0.570001352165821,1.3463058403057993,2yr+,90k+,7
M,63,28465f0342684a99ab71310eda19c789,2017-12-07,65000.0,1,30.73,0.0,231,7.0,4.39,0.909,False,0.16924293428241993,-0.3724965327046342,0.7109824012694739,6-12mo,50-70k,5
F,40,c28e7a0f838648fab2e2b97bebeb42d1,2018-07-21,73000.0,1,13.36,7.84,5,5.0,2.672,5.0,False,0.049378598918091716,-0.1225806455646165,0.22133784340079948,<6mo,70-90k,4
F,51,2491a9329c6549e499227359135bba92,2018-02-04,80000.0,0,0.0,0.0,172,0.0,0.0,0.0,False,-0.004200237734136469,-0.19118802315784905,0.18278754768957609,<6mo,70-90k,3
M,54,e36aa8b7995c4f44b159ffd35277fd0b,2014-04-19,40000.0,1,38.61,0.0,1559,16.0,2.413125,0.308,False,0.18639755985177964,-0.6475108842679157,1.0203060039714749,2yr+,<50k,6
M,42,1699455e1ef7457589b875f864ef7fcd,2018-04-01,70000.0,1,18.54,0.0,116,6.0,3.09,1.552,False,-0.13332252436813163,-0.6856632071108257,0.41901815837456213,<6mo,50-70k,3
F,53,2bede4f12a214358b3257112cf869411,2017-09-22,94000.0,1,56.39,33.96,307,3.0,18.796666666666667,0.293,False,0.2329366121749608,-0.5605704379688274,1.026443662318749,6-12mo,90k+,6
F,76,66ad7d1394f24c789a3ea768727bf07b,2017-04-05,95000.0,1,125.0,0.0,477,4.0,31.25,0.252,False,-1.4420965325696025,-32.95827047749734,30.074077412358125,1-2yr,90k+,0
F,60,63afb3c7812c414abd5f50c81b4688e8,2018-01-17,73000.0,1,89.27,0.0,190,4.0,22.3175,0.632,False,0.8187147761745706,-0.5416772089611974,2.1791067613103383,6-12mo,70-90k,8
M,41,58a4e015bea149deaf751f1bb59a9606,2018-01-15,35000.0,1,107.61,107.33,192,7.0,15.372857142857145,1.094,False,1.7732551975390165,0.4955053064844612,3.0510050885935716,6-12mo,<50k,9
M,63,f1d381a167414e6790fa19abea39d9e8,2017-11-20,94000.0,1,239.43,55.09,248,9.0,26.60333333333333,1.089,False,1.0260736077182366,-3.028726073000659,5.080873288437131,6-12mo,90k+,8
M,34,3d959df8ad83496a86d88e02018dc6e6,2018-05-30,35000.0,1,17.67,16.060000000000002,57,6.0,2.9450000000000003,3.158,False,0.07596825302661764,-0.3923589829532351,0.5442954890064705,<6mo,<50k,4
F,60,aa1040ba62c84d269de080f3229a4603,2017-09-27,88000.0,1,81.51,23.98,302,3.0,27.17,0.298,False,-0.9271004624986094,-7.380672365626293,5.526471440629073,6-12mo,70-90k,0
M,87,3e2654232d3c479e88b817fbf3cf6ee1,2018-01-19,57000.0,1,495.89,483.78,188,3.0,165.29666666666665,0.479,False,15.298220816717679,-24.354108919689665,54.95055055312502,6-12mo,50-70k,9
F,69,94471d354521436e9af9067156a43190,2013-10-12,95000.0,1,124.2,83.18,1748,6.0,20.7,0.103,False,0.28901337828177476,-0.49558216227787855,1.0736089188414275,2yr+,90k+,7
M,35,2383a507a78d46d4ba188f89de1a3cdc,2018-02-27,52000.0,1,29.58,6.29,149,7.0,4.225714285714285,1.409,False,0.19432199803099826,-0.30682445464203634,0.6954684507040325,<6mo,50-70k,6
F,43,834dede1a06246598ffddc82d4ef02e9,2016-12-21,61000.0,1,33.48,0.0,582,9.0,3.72,0.464,False,-0.6675155825253002,-1.5982780762859776,0.263246911235377,1-2yr,50-70k,1
F,56,2e60dab0d4ce46faa0cd690ac315c440,2018-06-06,93000.0,1,35.230000000000004,24.21,50,2.0,17.615000000000002,1.2,False,0.3572775575142408,-0.5289948672050739,1.2435499822335547,<6mo,90k+,7
M,63,7f8ed4803bd74d96b7159959ec73a42e,2016-05-17,79000.0,1,169.56,95.96,800,7.0,24.222857142857144,0.262,False,0.676245417917752,-1.694968211328075,3.0474590471635787,2yr+,70-90k,8
M,37,5d6346117b314a87b94492d04fa2d71e,2017-12-08,77000.0,1,22.31,22.31,230,1.0,22.31,0.13,False,0.489429397591488,-0.4799626701042326,1.4588214652872087,6-12mo,70-90k,7
M,65,7a2d9f2a66154c2581112814777dfe3a,2017-11-13,70000.0,0,12.419999999999998,0.0,255,4.0,3.1049999999999995,0.471,False,-0.07055162191488598,-0.4161750849576886,0.2750718411279166,6-12mo,50-70k,3
M,63,2741670cdc3e414586958f319321148e,2017-12-11,61000.0,0,106.48,0.0,227,5.0,21.296,0.661,False,0.4674932727697297,-0.868818721945263,1.803805267484722,6-12mo,50-70k,7
